store,dept,date,weekly_sales,isholiday,type,size,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment
39,55,2012-01-27,7012.95,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,55,2012-02-03,7717.44,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,55,2012-02-10,6976.9,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,55,2012-02-17,9982.63,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,55,2012-02-24,7839.59,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,55,2012-03-02,8228.14,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,55,2012-03-09,7333.1,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,55,2012-03-16,11918.1,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,55,2012-03-23,7041.61,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,55,2012-04-13,9589.22,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,55,2012-04-20,6536.62,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,55,2012-06-01,8843.62,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,55,2012-06-08,10404.95,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,55,2012-06-15,7893.15,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,55,2012-06-22,10096.93,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,55,2012-07-06,10357.13,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,55,2012-07-13,11054.64,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,55,2012-07-20,8731.66,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,55,2012-07-27,8038.69,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,55,2012-08-03,7236.46,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,55,2012-08-10,8504.42,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,55,2012-08-17,8097.2,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,55,2012-08-24,8202.43,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,55,2012-08-31,9179.13,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,55,2012-09-07,7999.87,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,55,2012-09-14,5952.07,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,55,2012-09-21,8370.07,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,55,2012-09-28,6782.22,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,55,2012-10-26,10390.99,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,56,2011-11-11,1131.86,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,56,2011-11-18,2069.15,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,56,2011-11-25,3962.07,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,56,2011-12-02,6481.96,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,56,2011-12-16,3312.42,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,56,2011-12-23,906.13,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,56,2011-12-30,238.46,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,56,2012-01-06,619.37,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,56,2012-01-13,723.13,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,56,2012-01-20,1810.58,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,56,2012-01-27,1896.39,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,56,2012-02-03,2534.58,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,56,2012-02-10,2801.16,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,56,2012-02-17,3379.18,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,56,2012-02-24,3344.1,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,56,2012-03-02,6476.6,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,56,2012-03-09,8809.61,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,56,2012-03-16,8918.71,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,56,2012-03-23,11406.46,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,56,2012-04-13,8579.38,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,56,2012-04-20,6241.54,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,56,2012-06-01,2780.6,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,56,2012-06-08,2406.96,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,56,2012-06-15,2150.55,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,56,2012-06-22,1494.47,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,56,2012-07-06,1121.13,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,56,2012-07-13,1046.59,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,56,2012-07-20,1053.12,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,56,2012-07-27,798.92,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,56,2012-08-03,1013.16,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,56,2012-08-10,716.99,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,56,2012-08-17,611.01,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,56,2012-08-24,468.26,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,56,2012-08-31,784.47,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,56,2012-09-07,1233.61,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,56,2012-09-14,1384.62,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,56,2012-09-21,2063.88,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,56,2012-09-28,2291.47,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,56,2012-10-26,1357.35,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,58,2011-11-11,830.0,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,58,2011-11-18,1330.0,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,58,2011-11-25,2880.0,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,58,2011-12-02,6190.0,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,58,2011-12-16,1210.0,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,58,2011-12-23,2380.0,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,58,2011-12-30,495.0,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,58,2012-01-06,490.0,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,58,2012-01-13,740.0,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,58,2012-01-20,1125.0,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,58,2012-01-27,1345.0,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,58,2012-02-03,7015.0,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,58,2012-02-10,1450.0,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,58,2012-02-17,7260.0,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,58,2012-02-24,4135.0,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,58,2012-03-02,4995.0,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,58,2012-03-09,3926.0,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,58,2012-03-16,2740.0,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,58,2012-03-23,3365.0,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,58,2012-04-13,4190.0,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,58,2012-04-20,1486.08,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,58,2012-06-01,2830.0,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,58,2012-06-08,4010.0,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,58,2012-06-15,6050.0,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,58,2012-06-22,3625.0,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,58,2012-07-06,4358.97,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,58,2012-07-13,2135.0,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,58,2012-07-20,2395.0,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,58,2012-07-27,4745.0,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,58,2012-08-03,4730.0,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,58,2012-08-10,1950.0,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,58,2012-08-17,6215.0,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,58,2012-08-24,1495.0,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,58,2012-08-31,3960.0,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,58,2012-09-07,3830.0,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,58,2012-09-14,3895.0,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,58,2012-09-21,3435.0,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,58,2012-09-28,6445.0,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,58,2012-10-26,2390.0,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,59,2011-11-11,741.57,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,59,2011-11-18,936.1,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,59,2011-11-25,1396.06,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,59,2011-12-02,1625.96,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,59,2011-12-16,3991.2,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,59,2011-12-23,3365.01,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,59,2011-12-30,1804.99,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,59,2012-01-06,415.91,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,59,2012-01-13,398.21,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,59,2012-01-20,189.58,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,59,2012-01-27,271.44,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,59,2012-02-03,125.63,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,59,2012-02-10,324.12,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,59,2012-02-17,257.58,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,59,2012-02-24,377.19,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,59,2012-03-02,420.19,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,59,2012-03-09,409.73,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,59,2012-03-16,219.21,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,59,2012-03-23,288.51,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,59,2012-04-13,316.32,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,59,2012-04-20,286.45,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,59,2012-06-01,279.06,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,59,2012-06-08,274.26,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,59,2012-06-15,221.18,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,59,2012-06-22,212.33,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,59,2012-07-06,274.56,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,59,2012-07-13,226.93,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,59,2012-07-20,407.09,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,59,2012-07-27,202.76,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,59,2012-08-03,282.42,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,59,2012-08-10,314.91,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,59,2012-08-17,240.77,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,59,2012-08-24,213.8,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,59,2012-08-31,322.96,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,59,2012-09-07,336.13,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,59,2012-09-14,194.03,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,59,2012-09-21,217.7,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,59,2012-09-28,238.29,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,59,2012-10-26,204.82,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,60,2011-11-11,316.8,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,60,2011-11-18,413.6,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,60,2011-11-25,457.6,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,60,2011-12-02,616.0,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,60,2011-12-16,1293.6,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,60,2011-12-23,1399.2,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,60,2011-12-30,457.6,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,60,2012-01-06,624.8,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,60,2012-01-13,396.0,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,60,2012-01-20,431.2,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,60,2012-01-27,364.4,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,60,2012-02-03,432.0,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,60,2012-02-10,585.0,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,60,2012-02-17,387.0,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,60,2012-02-24,396.0,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,60,2012-03-02,486.0,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,60,2012-03-09,180.0,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,60,2012-03-16,450.0,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,60,2012-03-23,333.0,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,60,2012-04-13,369.0,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,60,2012-04-20,504.0,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,60,2012-06-01,549.0,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,60,2012-06-08,495.0,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,60,2012-06-15,522.0,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
39,60,2012-06-22,342.0,False,A,184109,79.84,3.346,7354.18,244.0,0.99,2788.54,53212.72,220.4886472,6.989
39,60,2012-07-06,387.0,False,A,184109,81.05,3.227,11507.92,254.4,90.79,5163.63,108519.28,220.567112,6.623
39,60,2012-07-13,450.0,False,A,184109,78.16,3.256,4989.73,125.2,15.75,3398.73,105223.11,220.6063444,6.623
39,60,2012-07-20,513.0,False,A,184109,80.32,3.311,6182.24,246.4,31.54,5087.21,63005.58,220.6148749,6.623
39,60,2012-07-27,432.0,False,A,184109,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623
39,60,2012-08-03,459.0,False,A,184109,84.05,3.417,25778.96,173.2,51.52,24900.66,4573.34,220.6319358,6.623
39,60,2012-08-10,414.0,False,A,184109,83.47,3.494,13884.35,122.0,112.9,4259.15,10223.2,220.6404663,6.623
39,60,2012-08-17,360.0,False,A,184109,84.72,3.571,2549.92,133.06,2.33,4623.71,4609.77,220.7199609,6.623
39,60,2012-08-24,450.0,False,A,184109,80.49,3.62,6741.36,81.74,0.02,4657.6,13783.29,220.8526787,6.623
39,60,2012-08-31,711.0,False,A,184109,83.72,3.638,24675.17,73.5,63.4,12048.3,15590.53,220.9853964,6.623
39,60,2012-09-07,360.0,True,A,184109,83.71,3.73,22865.19,31.76,197.48,1883.05,10351.49,221.1181142,6.623
39,60,2012-09-14,378.0,False,A,184109,76.71,3.717,9997.12,4.0,67.58,1208.44,18054.35,221.2601207,6.623
39,60,2012-09-21,504.0,False,A,184109,73.58,3.721,11644.3,112.91,6.7,3300.92,13244.99,221.4578604,6.623
39,60,2012-09-28,486.0,False,A,184109,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623
39,60,2012-10-26,486.0,False,A,184109,72.9,3.506,6057.96,99.85,159.0,602.37,3392.16,222.1136566,6.228
39,67,2011-11-11,9296.59,False,A,184109,63.11,3.297,8894.84,10678.05,342.83,2414.95,10590.23,216.7217373,7.716
39,67,2011-11-18,11454.33,False,A,184109,66.09,3.308,3378.96,215.22,162.51,486.32,6941.94,216.9395861,7.716
39,67,2011-11-25,10811.04,True,A,184109,66.36,3.236,224.08,292.94,77126.16,77.74,4875.43,217.1812533,7.716
39,67,2011-12-02,12284.36,False,A,184109,53.14,3.172,2966.71,59.47,2100.01,3614.81,18646.29,217.4229206,7.716
39,67,2011-12-16,25889.69,False,A,184109,58.58,3.159,873.38,15.15,505.72,650.86,6904.19,217.8781339,7.716
39,67,2011-12-23,28523.61,False,A,184109,54.62,3.112,3099.34,16.14,1339.1,213.49,4911.65,218.0541851,7.716
39,67,2011-12-30,12638.71,True,A,184109,47.6,3.129,5363.52,53918.62,193.95,383.85,8337.7,218.2302364,7.716
39,67,2012-01-06,7332.57,False,A,184109,55.83,3.157,4525.51,23319.85,120.18,117.6,9638.2,218.4062876,7.244
39,67,2012-01-13,9003.5,False,A,184109,54.66,3.261,7924.93,13698.33,83.04,477.43,10488.23,218.5823389,7.244
39,67,2012-01-20,9600.4,False,A,184109,58.04,3.268,919.82,4005.7,90.56,525.75,1798.51,218.6755292,7.244
39,67,2012-01-27,10277.22,False,A,184109,60.65,3.29,1119.34,2578.64,82.5,4.0,1647.3,218.7687195,7.244
39,67,2012-02-03,12149.22,False,A,184109,60.69,3.36,44153.98,1873.54,228.69,31484.58,24354.2,218.8619099,7.244
39,67,2012-02-10,16531.69,True,A,184109,52.89,3.409,6997.37,1891.53,115.26,7093.82,9198.59,218.9551002,7.244
39,67,2012-02-17,27935.3,False,A,184109,52.75,3.51,15632.4,6962.91,24.9,6631.5,23647.05,219.1148297,7.244
39,67,2012-02-24,8037.14,False,A,184109,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244
39,67,2012-03-02,8456.35,False,A,184109,64.05,3.63,22838.35,998.95,7.2,5781.24,12907.82,219.5340975,7.244
39,67,2012-03-09,8757.34,False,A,184109,61.64,3.669,5772.82,286.18,3.57,735.05,28766.27,219.7437314,7.244
39,67,2012-03-16,8049.88,False,A,184109,65.81,3.734,4150.56,184.15,6.24,1947.25,13451.44,219.8956335,7.244
39,67,2012-03-23,8861.91,False,A,184109,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.244
39,67,2012-04-13,11098.29,False,A,184109,71.59,3.891,5032.34,3521.71,15.9,1241.57,10538.44,220.1953389,6.989
39,67,2012-04-20,9148.86,False,A,184109,70.04,3.877,5206.6,207.27,0.2,318.73,5241.86,220.2483937,6.989
39,67,2012-06-01,15425.79,False,A,184109,80.33,3.501,8200.12,5.8,64.71,1772.73,9316.5,220.4322099,6.989
39,67,2012-06-08,13407.11,False,A,184109,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989
39,67,2012-06-15,22116.99,False,A,184109,81.33,3.393,8270.46,76.4,0.06,3324.17,25107.85,220.4494148,6.989
